lng,lat,store_id,star_rating,comp_cvs,comp_walgreens,comp_ttl_store,store_sales_usd_amt,age_millenials,modeled_vs_actual_quadrant,city,county_name,state_name,owner_name,dma_name
-85.95543,31.7829,UserStores_Publix Super Market_1525,4,54,32,55,1708704.52,111,Top,Troy,Pike,Alabama,Publix,Montgomery-Selma
-80.21932,25.78511,UserStores_Publix Super Market_1561,1,53,66,67,2137785.01,80,Bottom,Miami,Miami-Dade,Florida,Publix,Miami-Ft. Lauderdale
-82.81722,27.97889,UserStores_Publix Super Market_1562,3,53,56,30,1919458.25,98,Overachieving,Clearwater Beach,Pinellas,Florida,Publix,Tampa-St. Petersburg (Sarasota)
-84.29161,30.43487,UserStores_Publix Super Market_1573,4,36,29,25,1912368.65,126,Top,Tallahassee,Leon,Florida,Publix,Tallahassee-Thomasville
-82.39705,28.05346,UserStores_Publix Super Market_1578,5,72,76,88,1919458.25,125,Top,Tampa,Hillsborough,Florida,Publix,Tampa-St. Petersburg (Sarasota)
-82.4583276,35.3050993,UserStores_Publix Super Market_1586,3,51,33,34,1712258.67,96,Underachieving,Hendersonville,Henderson,North Carolina,Publix,Greenville-Spartanburg-Asheville-Anderson
-77.46319,37.67509,UserStores_Publix Super Market_1591,3,73,71,65,1712258.67,114,Bottom,Glen Allen,Henrico,Virginia,Publix,Richmond-Petersburg
-86.88396,35.96492,UserStores_Publix Super Market_160,2,48,71,42,1712258.67,89,Bottom,Franklin,Williamson,Tennessee,Publix,Nashville
-82.3962,27.38802,UserStores_Publix Super Market_1600,2,47,49,42,1919458.25,105,Overachieving,Bradenton,Manatee,Florida,Publix,Tampa-St. Petersburg (Sarasota)
-81.44849,28.40722,UserStores_Publix Super Market_1610,4,44,55,40,1912368.65,127,Top,Orlando,Orange,Florida,Publix,Orlando-Daytona Beach-Melbourne
-85.50835,36.13871,UserStores_Publix Super Market_1634,4,15,35,29,1712258.67,84,Top,Cookeville,Putnam,Tennessee,Publix,Nashville
-76.75849,37.27212,UserStores_Publix Super Market_1635,3,41,54,41,1712258.67,93,Overachieving,Williamsburg,James,Virginia,Publix,Norfolk-Portsmouth-Newport News
-77.52563,37.53763,UserStores_Publix Super Market_1636,3,132,124,143,1712258.67,143,Underachieving,Richmond,Richmond,Virginia,Publix,Richmond-Petersburg
-77.70869,37.40152,UserStores_Publix Super Market_1643,3,69,62,57,1712258.67,123,Top,Chesterfield,Chesterfield,Virginia,Publix,Richmond-Petersburg
-82.50094,27.26869,UserStores_Publix Super Market_1644,2,54,58,41,1919458.25,96,Overachieving,Sarasota,Sarasota,Florida,Publix,Tampa-St. Petersburg (Sarasota)
-79.96674,32.71445,UserStores_Publix Super Market_1645,2,61,32,41,1712258.67,125,Bottom,Charleston,Charleston,South Carolina,Publix,"Charleston, SC"
-81.92618,28.02335,UserStores_Publix Super Market_1651,4,33,38,35,1919458.25,119,Top,Lakeland,Polk,Florida,Publix,Tampa-St. Petersburg (Sarasota)
-84.36218,30.53123,UserStores_Publix Super Market_1656,4,52,52,39,1912368.65,136,Top,Tallahassee,Leon,Florida,Publix,Tallahassee-Thomasville
-81.61347,30.05375,UserStores_Publix Super Market_1667,4,63,45,75,1912368.65,139,Top,Saint Johns,St. Johns,Florida,Publix,Jacksonville
-80.22564,25.98123,UserStores_Publix Super Market_167,5,161,154,278,2137785.01,119,Top,Hollywood,Broward,Florida,Publix,Miami-Ft. Lauderdale
-87.68654,30.27005,UserStores_Publix Super Market_1672,4,41,38,47,1912368.65,110,Top,Gulf Shores,Baldwin,Alabama,Publix,Mobile-Pensacola (Ft. Walton Beach)
-87.68381,30.37692,UserStores_Publix Super Market_1673,4,38,52,47,1912368.65,103,Top,Foley,Baldwin,Alabama,Publix,Mobile-Pensacola (Ft. Walton Beach)
-80.569,28.0962,UserStores_Publix Super Market_1688,3,44,55,31,2137785.01,116,Overachieving,Indialantic,Brevard,Florida,Publix,Orlando-Daytona Beach-Melbourne
-86.7033,33.47386,UserStores_Publix Super Market_1692,4,160,148,117,1708704.52,124,Top,Birmingham,Jefferson,Alabama,Publix,Birmingham (Anniston and Tuscaloosa)
-78.11301,33.91225,UserStores_Publix Super Market_1703,2,96,127,63,1712258.67,93,Overachieving,Oak Island,Brunswick,North Carolina,Publix,Wilmington
-84.27831,33.77769,UserStores_Publix Super Market_1724,4,198,122,287,1708704.52,94,Top,Decatur,DeKalb,Georgia,Publix,Atlanta
-87.38047,30.53331,UserStores_Publix Super Market_1746,4,46,43,56,1912368.65,131,Top,Pensacola,Escambia,Florida,Publix,Mobile-Pensacola (Ft. Walton Beach)
-81.75761,26.11998,UserStores_Publix Super Market_1752,2,40,47,24,1919458.25,86,Bottom,Naples,Collier,Florida,Publix,Ft. Myers-Naples
-81.37592,28.5088,UserStores_Publix Super Market_1754,4,53,67,46,1912368.65,125,Top,Orlando,Orange,Florida,Publix,Orlando-Daytona Beach-Melbourne
-81.75779,26.77343,UserStores_Publix Super Market_1763,4,112,124,125,1919458.25,103,Underachieving,Punta Gorda,Charlotte,Florida,Publix,Ft. Myers-Naples
-82.1103,26.61567,UserStores_Publix Super Market_1764,4,80,74,57,1919458.25,114,Top,Bokeelia,Lee,Florida,Publix,Ft. Myers-Naples
-80.29044,26.74806,UserStores_Publix Super Market_1787,5,97,152,103,2137785.01,171,Underachieving,Loxahatchee,Palm Beach,Florida,Publix,West Palm Beach-Ft. Pierce
-81.24296,28.59887,UserStores_Publix Super Market_1789,4,46,47,44,1912368.65,119,Top,Orlando,Orange,Florida,Publix,Orlando-Daytona Beach-Melbourne
-80.3582816,25.9005972,UserStores_Publix Super Market_1804,5,108,92,199,2137785.01,100,Top,Hialeah,Miami-Dade,Florida,Publix,Miami-Ft. Lauderdale
-83.83901,33.62401,UserStores_Publix Super Market_1811,5,35,38,46,1708704.52,104,Top,Covington,Newton,Georgia,Publix,Atlanta
-82.4261,28.16969,UserStores_Publix Super Market_1821,4,53,57,55,1919458.25,129,Top,Lutz,Hillsborough,Florida,Publix,Tampa-St. Petersburg (Sarasota)
-81.64197,26.44872,UserStores_Publix Super Market_1826,4,160,109,140,1919458.25,86,Top,Estero,Lee,Florida,Publix,Ft. Myers-Naples
-83.60463,34.12557,UserStores_Publix Super Market_1827,5,107,69,88,1708704.52,120,Top,Jefferson,Jackson,Georgia,Publix,Atlanta
-80.73019,28.2224,UserStores_Publix Super Market_1832,3,57,59,45,2137785.01,112,Bottom,Melbourne,Brevard,Florida,Publix,Orlando-Daytona Beach-Melbourne
-81.04162,29.17115,UserStores_Publix Super Market_1837,3,42,60,42,1912368.65,110,Top,Daytona Beach,Volusia,Florida,Publix,Orlando-Daytona Beach-Melbourne
-83.4347528,33.9923724,UserStores_Publix Super Market_1838,4,40,25,29,1708704.52,93,Top,Athens,Clarke,Georgia,Publix,Atlanta
-82.13271,29.17311,UserStores_Publix Super Market_1844,4,27,40,33,1912368.65,118,Top,Ocala,Marion,Florida,Publix,Orlando-Daytona Beach-Melbourne
-85.4963961,38.2727039,UserStores_Publix Super Market_1846,2,70,93,68,0,105,Overachieving,Louisville,Jefferson,Kentucky,Publix,Louisville
-82.43854,27.59255,UserStores_Publix Super Market_1848,4,62,37,47,1919458.25,123,Underachieving,Parrish,Manatee,Florida,Publix,Tampa-St. Petersburg (Sarasota)
-80.21566,26.64979,UserStores_Publix Super Market_1862,5,66,74,77,2137785.01,115,Top,Wellington,Palm Beach,Florida,Publix,West Palm Beach-Ft. Pierce
-85.0951844,34.9974877,UserStores_Publix Super Market_1863,4,42,67,69,1712258.67,99,Top,Ooltewah,Hamilton,Tennessee,Publix,Chattanooga
-81.20518,28.65052,UserStores_Publix Super Market_1889,4,38,41,41,1912368.65,118,Top,Oviedo,Seminole,Florida,Publix,Orlando-Daytona Beach-Melbourne
-83.2730088,33.1478231,UserStores_Publix Super Market_2003,5,43,20,44,0,86,Top,Milledgeville,Baldwin,Georgia,Publix,Macon
-81.45092,28.67114,UserStores_Publix Super Market_227,5,54,68,57,1912368.65,126,Top,Apopka,Seminole,Florida,Publix,Orlando-Daytona Beach-Melbourne
-80.3763366,27.5798115,UserStores_Publix Super Market_240,3,42,53,35,2137785.01,100,Underachieving,Vero Beach,Indian River,Florida,Publix,West Palm Beach-Ft. Pierce
-80.2698849,26.2262039,UserStores_Publix Super Market_242,5,87,98,136,2137785.01,125,Top,Fort Lauderdale,Broward,Florida,Publix,Miami-Ft. Lauderdale
-80.13496,26.30061,UserStores_Publix Super Market_246,5,125,147,183,2137785.01,107,Top,Deerfield Beach,Broward,Florida,Publix,Miami-Ft. Lauderdale
-81.77383,30.24753,UserStores_Publix Super Market_263,5,48,67,87,1912368.65,132,Top,Jacksonville,Duval,Florida,Publix,Jacksonville
-81.6811,28.54823,UserStores_Publix Super Market_27,4,49,89,52,1912368.65,126,Top,Clermont,Lake,Florida,Publix,Orlando-Daytona Beach-Melbourne
-82.7537351,27.8228054,UserStores_Publix Super Market_305,5,172,213,136,1919458.25,121,Top,Saint Petersburg,Pinellas,Florida,Publix,Tampa-St. Petersburg (Sarasota)
-81.45435,30.64117,UserStores_Publix Super Market_322,4,60,51,57,1912368.65,124,Top,Fernandina Beach,Nassau,Florida,Publix,Jacksonville
-81.9556,27.97724,UserStores_Publix Super Market_356,4,35,44,38,1919458.25,114,Top,Lakeland,Polk,Florida,Publix,Tampa-St. Petersburg (Sarasota)
-82.00758,28.98033,UserStores_Publix Super Market_4,2,25,35,26,1912368.65,66,Bottom,The Villages,Marion,Florida,Publix,Orlando-Daytona Beach-Melbourne
-81.48221,31.21347,UserStores_Publix Super Market_431,4,29,20,26,1912368.65,92,Top,Brunswick,Glynn,Georgia,Publix,Jacksonville
-81.63459,30.78445,UserStores_Publix Super Market_455,4,75,69,86,1912368.65,131,Top,Kingsland,Camden,Georgia,Publix,Jacksonville
-80.98724,32.01392,UserStores_Publix Super Market_456,4,72,50,50,1912368.65,104,Top,Savannah,Chatham,Georgia,Publix,Savannah
-84.57546,33.83215,UserStores_Publix Super Market_464,5,66,49,68,1708704.52,113,Top,Mableton,Cobb,Georgia,Publix,Atlanta
-82.46522,27.4416,UserStores_Publix Super Market_491,3,51,58,49,1919458.25,109,Overachieving,Bradenton,Manatee,Florida,Publix,Tampa-St. Petersburg (Sarasota)
-81.50801,28.70723,UserStores_Publix Super Market_501,4,52,48,51,1912368.65,126,Top,Apopka,Orange,Florida,Publix,Orlando-Daytona Beach-Melbourne
-84.21303,30.56341,UserStores_Publix Super Market_533,3,48,52,40,1912368.65,136,Top,Tallahassee,Leon,Florida,Publix,Tallahassee-Thomasville
-85.0239,33.05064,UserStores_Publix Super Market_540,5,66,17,57,1708704.52,102,Top,Lagrange,Troup,Georgia,Publix,Atlanta
-84.55026,34.0145,UserStores_Publix Super Market_548,4,80,77,90,1708704.52,108,Top,Marietta,Cobb,Georgia,Publix,Atlanta
-84.89374,32.51983,UserStores_Publix Super Market_562,5,26,25,30,1708704.52,94,Top,Columbus,Muscogee,Georgia,Publix,"Columbus, GA (Opelika, AL)"
-84.09286,33.87015,UserStores_Publix Super Market_564,5,57,37,72,1708704.52,95,Top,Lilburn,Gwinnett,Georgia,Publix,Atlanta
-84.43863,33.47854,UserStores_Publix Super Market_579,5,40,33,47,1708704.52,95,Top,Fayetteville,Fayette,Georgia,Publix,Atlanta
-80.19644,25.76115,UserStores_Publix Super Market_581,3,92,187,275,2137785.01,128,Bottom,Miami,Miami-Dade,Florida,Publix,Miami-Ft. Lauderdale
-80.35001,25.89647,UserStores_Publix Super Market_586,5,134,93,249,2137785.01,99,Top,Hialeah,Miami-Dade,Florida,Publix,Miami-Ft. Lauderdale
-80.34682,25.61941,UserStores_Publix Super Market_590,5,131,112,119,2137785.01,104,Top,Miami,Miami-Dade,Florida,Publix,Miami-Ft. Lauderdale
-84.65198,34.07491,UserStores_Publix Super Market_593,4,48,41,44,1708704.52,107,Top,Acworth,Cobb,Georgia,Publix,Atlanta
-82.3512,28.18402,UserStores_Publix Super Market_6,5,60,54,60,1919458.25,133,Top,Wesley Chapel,Pasco,Florida,Publix,Tampa-St. Petersburg (Sarasota)
-84.32577,33.89163,UserStores_Publix Super Market_601,3,176,83,237,1708704.52,91,Top,Atlanta,DeKalb,Georgia,Publix,Atlanta
-81.81042,26.43049,UserStores_Publix Super Market_614,3,63,58,48,1919458.25,83,Bottom,Estero,Lee,Florida,Publix,Ft. Myers-Naples
-80.14301,25.79518,UserStores_Publix Super Market_621,3,181,238,265,2137785.01,130,Bottom,Miami Beach,Miami-Dade,Florida,Publix,Miami-Ft. Lauderdale
-82.3368182,34.9006328,UserStores_Publix Super Market_632,4,60,42,48,1712258.67,97,Top,Taylors,Greenville,South Carolina,Publix,Greenville-Spartanburg-Asheville-Anderson
-81.25216,28.86791,UserStores_Publix Super Market_667,4,43,44,48,1912368.65,131,Top,Deltona,Volusia,Florida,Publix,Orlando-Daytona Beach-Melbourne
-81.74805,30.16295,UserStores_Publix Super Market_668,5,36,50,60,1912368.65,130,Top,Orange Park,Clay,Florida,Publix,Jacksonville
-81.92547,27.95201,UserStores_Publix Super Market_671,4,39,44,42,1919458.25,115,Top,Lakeland,Polk,Florida,Publix,Tampa-St. Petersburg (Sarasota)
-80.22569,26.02468,UserStores_Publix Super Market_679,5,155,171,302,2137785.01,118,Top,Hollywood,Broward,Florida,Publix,Miami-Ft. Lauderdale
-81.66495,28.34832,UserStores_Publix Super Market_684,4,66,118,80,1912368.65,174,Top,Clermont,Lake,Florida,Publix,Orlando-Daytona Beach-Melbourne
-83.95104,34.14233,UserStores_Publix Super Market_706,4,48,32,52,1708704.52,100,Top,Buford,Hall,Georgia,Publix,Atlanta
-80.18811,25.82022,UserStores_Publix Super Market_714,2,137,139,86,2137785.01,115,Bottom,Miami,Miami-Dade,Florida,Publix,Miami-Ft. Lauderdale
-80.18532,26.06162,UserStores_Publix Super Market_715,3,173,144,160,2137785.01,127,Underachieving,Fort Lauderdale,Broward,Florida,Publix,Miami-Ft. Lauderdale
-84.3884351,33.8193234,UserStores_Publix Super Market_719,1,155,61,197,1708704.52,105,Overachieving,Atlanta,Fulton,Georgia,Publix,Atlanta
-84.16987,33.98898,UserStores_Publix Super Market_726,3,91,47,105,1708704.52,90,Underachieving,Duluth,Gwinnett,Georgia,Publix,Atlanta
-80.69812,28.35547,UserStores_Publix Super Market_757,3,45,46,32,2137785.01,104,Bottom,Merritt Island,Brevard,Florida,Publix,Orlando-Daytona Beach-Melbourne
-81.45146,28.14835,UserStores_Publix Super Market_758,5,58,87,58,1912368.65,144,Top,Kissimmee,Osceola,Florida,Publix,Orlando-Daytona Beach-Melbourne
-82.22281,26.93194,UserStores_Publix Super Market_778,3,27,38,26,1919458.25,94,Overachieving,Port Charlotte,Charlotte,Florida,Publix,Ft. Myers-Naples
-80.72377,28.29338,UserStores_Publix Super Market_784,4,58,63,54,2137785.01,117,Underachieving,Rockledge,Brevard,Florida,Publix,Orlando-Daytona Beach-Melbourne
-82.1496896,28.0250202,UserStores_Publix Super Market_793,4,62,56,69,1919458.25,116,Top,Plant City,Hillsborough,Florida,Publix,Tampa-St. Petersburg (Sarasota)
-80.18417,25.85907,UserStores_Publix Super Market_794,3,111,111,83,2137785.01,102,Underachieving,Miami,Miami-Dade,Florida,Publix,Miami-Ft. Lauderdale
-82.54878,28.88931,UserStores_Publix Super Market_797,3,35,51,34,1912368.65,103,Overachieving,Crystal River,Citrus,Florida,Publix,Tampa-St. Petersburg (Sarasota)
-84.53601,33.34288,UserStores_Publix Super Market_799,4,56,47,56,1708704.52,98,Underachieving,Peachtree City,Fayette,Georgia,Publix,Atlanta
-82.4428,27.09179,UserStores_Publix Super Market_802,2,47,53,38,1919458.25,69,Bottom,Venice,Sarasota,Florida,Publix,Tampa-St. Petersburg (Sarasota)
-80.10975,32.9133,UserStores_Publix Super Market_824,4,55,36,44,1712258.67,108,Top,North Charleston,Dorchester,South Carolina,Publix,"Charleston, SC"
-80.91182,34.1539,UserStores_Publix Super Market_829,5,47,37,46,1712258.67,109,Top,Columbia,Richland,South Carolina,Publix,"Columbia, SC"
-80.23082,26.0872,UserStores_Publix Super Market_837,5,135,208,348,2137785.01,109,Top,Fort Lauderdale,Broward,Florida,Publix,Miami-Ft. Lauderdale
-86.7404,33.38574,UserStores_Publix Super Market_838,3,66,60,44,1708704.52,134,Overachieving,Birmingham,Shelby,Alabama,Publix,Birmingham (Anniston and Tuscaloosa)
-82.5045751,28.0426516,UserStores_Publix Super Market_840,5,183,207,167,1919458.25,92,Top,Tampa,Hillsborough,Florida,Publix,Tampa-St. Petersburg (Sarasota)
-81.97589,26.60686,UserStores_Publix Super Market_854,3,51,66,44,1919458.25,97,Top,Cape Coral,Lee,Florida,Publix,Ft. Myers-Naples
-82.6643,28.204,UserStores_Publix Super Market_873,4,59,73,48,1919458.25,114,Top,New Port Richey,Pasco,Florida,Publix,Tampa-St. Petersburg (Sarasota)
-82.44227,28.18796,UserStores_Publix Super Market_877,4,69,56,54,1919458.25,134,Top,Land O Lakes,Pasco,Florida,Publix,Tampa-St. Petersburg (Sarasota)
-81.24132,28.41306,UserStores_Publix Super Market_886,4,42,54,36,1912368.65,127,Top,Orlando,Orange,Florida,Publix,Orlando-Daytona Beach-Melbourne
-84.23739,30.40382,UserStores_Publix Super Market_887,4,36,31,26,1912368.65,120,Top,Tallahassee,Leon,Florida,Publix,Tallahassee-Thomasville
-80.44836,25.71445,UserStores_Publix Super Market_889,4,78,87,73,2137785.01,88,Top,Miami,Miami-Dade,Florida,Publix,Miami-Ft. Lauderdale
-80.11528,26.60668,UserStores_Publix Super Market_895,5,151,179,195,2137785.01,94,Top,Lake Worth,Palm Beach,Florida,Publix,West Palm Beach-Ft. Pierce
-86.87831,30.404,UserStores_Publix Super Market_896,4,53,47,58,1912368.65,145,Top,Navarre,Santa Rosa,Florida,Publix,Mobile-Pensacola (Ft. Walton Beach)
-80.13997,25.79449,UserStores_Publix Super Market_91,2,179,247,262,2137785.01,128,Bottom,Miami Beach,Miami-Dade,Florida,Publix,Miami-Ft. Lauderdale
-83.3987542,35.1651467,UserStores_Sav Mor Foods_814,4,25,87,53,0,92,Top,Franklin,Macon,North Carolina,Ingles Markets Inc,Greenville-Spartanburg-Asheville-Anderson
-122.12708,37.89037,UserStores_Trader Joes Market_115,1,141,74,63,0,74,Bottom,Lafayette,Contra Costa,California,Trader Joes Market,San Francisco-Oakland-San Jose
-118.29922,34.17484,UserStores_Trader Joes Market_124,1,79,23,35,0,83,Bottom,Burbank,Los Angeles,California,Trader Joes Market,Los Angeles
-117.65851,33.59276,UserStores_Trader Joes Market_126,1,118,46,66,0,85,Bottom,Mission Viejo,Orange,California,Trader Joes Market,Los Angeles
-122.55343,45.61952,UserStores_Trader Joes Market_136,1,31,105,64,0,91,Bottom,Vancouver,Clark,Washington,Trader Joes Market,"Portland, OR"
-122.74321,45.41372,UserStores_Trader Joes Market_142,1,47,67,52,0,102,Bottom,Lake Oswego,Clackamas,Oregon,Trader Joes Market,"Portland, OR"
-122.88262,42.34345,UserStores_Trader Joes Market_155,1,3,11,19,0,90,Bottom,Medford,Jackson,Oregon,Trader Joes Market,Medford-Klamath Falls
-122.1684504,47.3587912,UserStores_Trader Joes Market_163,1,19,41,32,0,79,Bottom,Kent,King,Washington,Trader Joes Market,Seattle-Tacoma
-106.54294,35.17521,UserStores_Trader Joes Market_166,2,37,126,43,0,82,Overachieving,Albuquerque,Bernalillo,New Mexico,Trader Joes Market,Albuquerque-Santa Fe
-117.79226,33.88945,UserStores_Trader Joes Market_176,2,157,36,88,0,74,Bottom,Yorba Linda,Orange,California,Trader Joes Market,Los Angeles
-122.2733873,37.8717041,UserStores_Trader Joes Market_186,1,236,170,153,0,65,Bottom,Berkeley,Alameda,California,Trader Joes Market,San Francisco-Oakland-San Jose
-118.86916,34.21879,UserStores_Trader Joes Market_196,1,67,8,27,0,84,Bottom,Thousand Oaks,Ventura,California,Trader Joes Market,Los Angeles
-121.63839,37.13153,UserStores_Trader Joes Market_202,1,101,37,49,0,77,Bottom,Morgan Hill,Santa Clara,California,Trader Joes Market,San Francisco-Oakland-San Jose
-122.159,37.43844,UserStores_Trader Joes Market_207,1,80,53,31,0,69,Bottom,Palo Alto,Santa Clara,California,Trader Joes Market,San Francisco-Oakland-San Jose
-121.90932,37.3407,UserStores_Trader Joes Market_212,1,243,263,238,0,109,Overachieving,San Jose,Santa Clara,California,Trader Joes Market,San Francisco-Oakland-San Jose
-118.4496,34.03361,UserStores_Trader Joes Market_215,1,72,14,24,0,108,Bottom,Los Angeles,Los Angeles,California,Trader Joes Market,Los Angeles
-119.24772,34.27195,UserStores_Trader Joes Market_218,2,54,13,26,0,82,Overachieving,Ventura,Ventura,California,Trader Joes Market,Los Angeles
-117.19131,32.96123,UserStores_Trader Joes Market_223,1,81,13,77,0,66,Bottom,San Diego,San Diego,California,Trader Joes Market,San Diego
-122.40598,37.78523,UserStores_Trader Joes Market_225,1,171,467,177,0,94,Bottom,San Francisco,San Francisco,California,Trader Joes Market,San Francisco-Oakland-San Jose
-122.42596,37.77827,UserStores_Trader Joes Market_226,1,44,129,41,0,101,Bottom,San Francisco,San Francisco,California,Trader Joes Market,San Francisco-Oakland-San Jose
-122.47618,37.72651,UserStores_Trader Joes Market_236,1,69,124,33,0,84,Bottom,San Francisco,San Francisco,California,Trader Joes Market,San Francisco-Oakland-San Jose
-117.95437,33.65169,UserStores_Trader Joes Market_241,2,135,68,106,0,71,Bottom,Huntington Beach,Orange,California,Trader Joes Market,Los Angeles
-118.95282,34.18012,UserStores_Trader Joes Market_243,1,78,12,32,0,83,Bottom,Newbury Park,Ventura,California,Trader Joes Market,Los Angeles
-118.39189,33.86379,UserStores_Trader Joes Market_248,1,141,45,55,0,95,Bottom,Hermosa Beach,Los Angeles,California,Trader Joes Market,Los Angeles
-117.6627049,33.4961002,UserStores_Trader Joes Market_249,2,117,34,69,0,66,Bottom,San Juan Capistrano,Orange,California,Trader Joes Market,Los Angeles
-117.2594731,33.048489,UserStores_Trader Joes Market_25,1,85,18,55,0,78,Bottom,Encinitas,San Diego,California,Trader Joes Market,San Diego
-118.39293,33.98806,UserStores_Trader Joes Market_251,1,70,26,46,0,97,Bottom,Culver City,Los Angeles,California,Trader Joes Market,Los Angeles
-117.15351,32.74868,UserStores_Trader Joes Market_26,5,585,123,609,0,43,Top,San Diego,San Diego,California,Trader Joes Market,San Diego
-115.33535,36.14658,UserStores_Trader Joes Market_284,2,71,88,66,0,147,Bottom,Las Vegas,Clark,Nevada,Trader Joes Market,Las Vegas
-95.41141,29.73945,UserStores_Trader Joes Market_426,3,236,162,283,0,122,Overachieving,Houston,Harris,Texas,Trader Joes Market,Houston
-97.78949,30.27073,UserStores_Trader Joes Market_453,1,110,110,64,0,104,Bottom,Austin,Travis,Texas,Trader Joes Market,Austin
-118.23291,34.20687,UserStores_Trader Joes Market_52,1,210,117,115,0,73,Bottom,Montrose,Los Angeles,California,Trader Joes Market,Los Angeles
-73.4626768,41.0843262,UserStores_Trader Joes Market_522,1,92,45,66,0,116,Bottom,Darien,Fairfield,Connecticut,Trader Joes Market,New York
-73.52035,41.39229,UserStores_Trader Joes Market_525,2,83,31,37,0,104,Bottom,Danbury,Fairfield,Connecticut,Trader Joes Market,New York
-73.5478916,41.1065403,UserStores_Trader Joes Market_529,1,99,49,48,0,116,Bottom,Stamford,Fairfield,Connecticut,Trader Joes Market,New York
-70.92524,42.24919,UserStores_Trader Joes Market_530,1,106,73,32,0,119,Bottom,Hingham,Plymouth,Massachusetts,Trader Joes Market,Boston (Manchester)
-73.98797,40.73346,UserStores_Trader Joes Market_540,1,135,84,232,0,137,Bottom,New York,New York,New York,Trader Joes Market,New York
-73.98227,40.77854,UserStores_Trader Joes Market_542,1,156,138,305,0,98,Bottom,New York,New York,New York,Trader Joes Market,New York
-73.60406,40.74449,UserStores_Trader Joes Market_550,3,308,364,358,0,75,Top,Garden City,Nassau,New York,Trader Joes Market,New York
-73.64101,40.62733,UserStores_Trader Joes Market_552,1,132,52,51,0,111,Bottom,Oceanside,Nassau,New York,Trader Joes Market,New York
-74.16543,40.58947,UserStores_Trader Joes Market_559,1,94,88,108,0,108,Bottom,Staten Island,Richmond,New York,Trader Joes Market,New York
-118.82671,34.16322,UserStores_Trader Joes Market_58,1,84,12,36,0,84,Bottom,Thousand Oaks,Ventura,California,Trader Joes Market,Los Angeles
-86.23349,41.688,UserStores_Trader Joes Market_600,4,49,53,39,0,91,Top,South Bend,St. Joseph,Indiana,Trader Joes Market,South Bend-Elkhart
-74.071,40.94834,UserStores_Trader Joes Market_605,4,594,876,523,0,78,Underachieving,Paramus,Bergen,New Jersey,Trader Joes Market,New York
-74.6634,40.31032,UserStores_Trader Joes Market_607,1,100,73,67,0,81,Bottom,Princeton,Mercer,New Jersey,Trader Joes Market,Philadelphia
-122.51736,37.96952,UserStores_Trader Joes Market_61,1,57,44,30,0,58,Bottom,San Rafael,Marin,California,Trader Joes Market,San Francisco-Oakland-San Jose
-74.14034,40.05915,UserStores_Trader Joes Market_615,3,57,56,41,0,77,Bottom,Brick,Ocean,New Jersey,Trader Joes Market,New York
-75.16245,39.95403,UserStores_Trader Joes Market_618,1,73,31,113,0,133,Bottom,Philadelphia,Philadelphia,Pennsylvania,Trader Joes Market,Philadelphia
-74.92412,39.89052,UserStores_Trader Joes Market_631,1,106,35,68,0,116,Overachieving,Marlton,Burlington,New Jersey,Trader Joes Market,Philadelphia
-76.54018,38.98905,UserStores_Trader Joes Market_650,1,92,68,52,0,105,Bottom,Annapolis,Anne Arundel,Maryland,Trader Joes Market,Baltimore
-77.18916,38.78161,UserStores_Trader Joes Market_651,1,335,152,144,0,110,Bottom,Springfield,Fairfax,Virginia,Trader Joes Market,"Washington, DC  (Hagerstown)"
-77.0041,39.03164,UserStores_Trader Joes Market_652,2,288,116,153,0,77,Bottom,Silver Spring,Montgomery,Maryland,Trader Joes Market,"Washington, DC  (Hagerstown)"
-86.81528,36.10509,UserStores_Trader Joes Market_664,2,57,114,67,0,105,Bottom,Nashville,Davidson,Tennessee,Trader Joes Market,Nashville
-86.21085,39.91243,UserStores_Trader Joes Market_670,2,79,39,41,0,112,Bottom,Indianapolis,Marion,Indiana,Trader Joes Market,Indianapolis
-122.0361,37.36816,UserStores_Trader Joes Market_68,1,133,143,111,0,86,Bottom,Sunnyvale,Santa Clara,California,Trader Joes Market,San Francisco-Oakland-San Jose
-88.10897,42.19019,UserStores_Trader Joes Market_684,1,54,132,54,0,86,Bottom,Lake Zurich,Lake,Illinois,Trader Joes Market,Chicago
-87.6262767,41.8934376,UserStores_Trader Joes Market_696,1,159,199,101,0,155,Bottom,Chicago,Cook,Illinois,Trader Joes Market,Chicago
-87.62536,41.86776,UserStores_Trader Joes Market_701,1,49,71,30,0,137,Bottom,Chicago,Cook,Illinois,Trader Joes Market,Chicago
-96.073808,41.2485751,UserStores_Trader Joes Market_719,3,115,197,122,0,103,Overachieving,Omaha,Douglas,Nebraska,Trader Joes Market,Omaha
-82.5536,35.60312,UserStores_Trader Joes Market_740,1,41,26,23,0,131,Bottom,Asheville,Buncombe,North Carolina,Trader Joes Market,Greenville-Spartanburg-Asheville-Anderson
-81.38825,30.25719,UserStores_Trader Joes Market_760,3,46,42,54,0,124,Top,Jacksonville Beach,Duval,Florida,Trader Joes Market,Jacksonville
-82.53002,27.29476,UserStores_Trader Joes Market_761,3,53,44,32,0,101,Bottom,Sarasota,Sarasota,Florida,Trader Joes Market,Tampa-St. Petersburg (Sarasota)
-82.63896,27.79744,UserStores_Trader Joes Market_767,3,73,82,56,0,129,Bottom,Saint Petersburg,Pinellas,Florida,Trader Joes Market,Tampa-St. Petersburg (Sarasota)
